City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Pune,UberAuto,CANCELED,2019-11-19 12:37:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2019-10-10 02:32:28 +0000 UTC,2019-10-10 02:40:58 +0000 UTC,18.5765431,73.7735984,"44, SR NO.44/12/1, Radha Krishna Hostel, Newar K Square, near SBI Bank, Balewadi, Pune, Maharashtra 411045, India",2019-10-10 02:45:14 +0000 UTC,18.5643233,73.7759983,"Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India",1.02,27.67,INR
Pune,UberAuto,COMPLETED,2019-10-09 02:33:28 +0000 UTC,2019-10-09 02:43:23 +0000 UTC,18.5766467,73.7736983,"44, SR NO.44/12/1, Radha Krishna Hostel, Newar K Square, near SBI Bank, Balewadi, Pune, Maharashtra 411045, India",2019-10-09 02:47:54 +0000 UTC,18.56432,73.77603,"Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India",1.03,27.67,INR
Pune,,UNFULFILLED,2019-09-20 13:48:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-09-20 13:46:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-09-10 15:03:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-09-10 15:02:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-09-10 15:00:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-09-09 14:26:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-08-31 06:06:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-08-31 06:02:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-08-31 06:00:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-08-31 05:56:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-08-30 13:45:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2019-08-22 10:33:44 +0000 UTC,2019-08-22 10:40:55 +0000 UTC,18.5575596,73.7951149,"Baner Telephone Exchange Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",2019-08-22 11:06:48 +0000 UTC,18.534295,73.8612433,"Sangamvadi, Pune, Maharashtra 411006, India",5.07,143.97,INR
Pune,UberGo,COMPLETED,2019-08-20 02:06:03 +0000 UTC,2019-08-20 02:32:23 +0000 UTC,18.5572257,73.7941597,"2nd Floor,Pride Purple Corner,Near Bsnl Telephone Exchange, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-08-20 02:54:50 +0000 UTC,18.5412905,73.7274105,"College Entrance, Maharashtra 412115, India",6.74,214.73,INR
Pune,,UNFULFILLED,2019-08-14 11:53:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-08-14 11:49:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-08-14 11:47:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-08-14 11:37:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-08-14 11:34:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2019-08-13 02:27:36 +0000 UTC,2019-08-13 02:38:47 +0000 UTC,18.5572514,73.7939181,"9, Baner - Mahalunge Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-08-13 03:03:27 +0000 UTC,18.5414005,73.727507,"College Entrance, Maharashtra 412115, India",7.00,135.53,INR
Pune,UberAuto,COMPLETED,2019-08-07 07:08:47 +0000 UTC,2019-08-07 07:12:23 +0000 UTC,18.5642501,73.7802024,"Flat no 7, 4th floor, sai heritage Above elephanta and Co pub, Baner Rd, Baner, Pune, Maharashtra 411045, India",2019-08-07 07:17:37 +0000 UTC,18.557622,73.7934227,"21, Baner Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",1.02,25.84,INR
Pune,UberAuto,CANCELED,2019-08-07 07:01:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.5642574,73.7791775,"Lalit Estate, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.5642575,73.7792327,"Lalit Estate, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,COMPLETED,2019-08-07 06:01:40 +0000 UTC,2019-08-07 06:16:00 +0000 UTC,18.5573598,73.7938949,"9, Baner - Mahalunge Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-08-07 06:26:34 +0000 UTC,18.5638465,73.7828208,"Shop No-2, Near Signet Corner,, Baner - Balewadi Rd, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",2.08,41.78,INR
Pune,UberGo,CANCELED,2019-08-02 16:30:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2019-08-02 16:29:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2019-08-02 16:26:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2019-08-02 16:24:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-30 03:54:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-30 03:51:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-07-30 03:48:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-07-30 03:45:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-30 03:42:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-30 03:33:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-30 03:21:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2019-07-21 09:42:33 +0000 UTC,2019-07-21 09:49:29 +0000 UTC,18.5413067,73.7274165,"College Entrance, Maharashtra 412115, India",2019-07-21 10:08:56 +0000 UTC,18.5576577,73.7951169,"Baner Telephone Exchange Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",6.77,260.28,INR
Pune,UberGo,COMPLETED,2019-07-21 04:17:51 +0000 UTC,2019-07-21 04:32:06 +0000 UTC,18.5571414,73.793927,"Riviresa Society Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-07-21 05:16:55 +0000 UTC,18.557111,73.793965,"Baner - Mahalunge Rd, Baner, Pune, Maharashtra 411045, India",13.49,251.31,INR
Pune,UberGo,COMPLETED,2019-07-20 08:27:43 +0000 UTC,2019-07-20 08:42:52 +0000 UTC,18.5413136,73.7274418,"College Entrance, Maharashtra 412115, India",2019-07-20 09:04:48 +0000 UTC,18.5569826,73.7942511,"Baner Rd, Baner, Pune, Maharashtra 411045, India",6.53,128.61,INR
Pune,,UNFULFILLED,2019-07-20 08:23:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2019-07-20 07:15:45 +0000 UTC,2019-07-20 07:29:45 +0000 UTC,18.5569833,73.7938467,"401, Venkatesh Apartment, Near Ganraj Mangal Karyalay, S No 85, Baner, Pune, Maharashtra 411045, India",2019-07-20 07:56:08 +0000 UTC,18.5411911,73.7274166,"College Entrance, Maharashtra 412115, India",7.07,121.3,INR
Pune,UberGo,COMPLETED,2019-07-19 11:13:33 +0000 UTC,2019-07-19 11:21:12 +0000 UTC,18.5413311,73.7274095,"College Entrance, Maharashtra 412115, India",2019-07-19 11:43:00 +0000 UTC,18.5570808,73.7942531,"FLAT NUMBER 2, MATOSHREE DAGADABAI SMRUTI SADAN, near BATA SHOWROOM, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",6.38,129.34,INR
Pune,UberGo,CANCELED,2019-07-19 11:11:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2019-07-19 02:45:26 +0000 UTC,2019-07-19 02:54:09 +0000 UTC,18.5570468,73.7939948,"Baner Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",2019-07-19 03:24:36 +0000 UTC,18.5412868,73.7274177,"College Entrance, Maharashtra 412115, India",6.52,246.26,INR
Pune,UberGo,COMPLETED,2019-07-18 13:28:49 +0000 UTC,2019-07-18 13:43:18 +0000 UTC,18.5412296,73.7273354,"College Entrance, Maharashtra 412115, India",2019-07-18 14:24:00 +0000 UTC,18.5568416,73.7942028,"Baner Rd, Baner, Pune, Maharashtra 411045, India",6.60,171.34,INR
Pune,UberGo,COMPLETED,2019-07-17 11:24:55 +0000 UTC,2019-07-17 11:31:38 +0000 UTC,18.5413191,73.7273821,"College Entrance, Maharashtra 412115, India",2019-07-17 12:16:45 +0000 UTC,18.5343892,73.861257,"Sangamvadi, Pune, Maharashtra 411006, India",10.66,215.38,INR
Pune,UberAuto,COMPLETED,2019-07-16 08:49:45 +0000 UTC,2019-07-16 08:56:01 +0000 UTC,18.557245,73.7939193,"9, Baner - Mahalunge Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-07-16 09:02:49 +0000 UTC,18.5734937,73.7807631,"6/5/3, Old Baner-Balewadi Rd, Laxmi Nagar, Baner, Pune, Maharashtra 411045, India",1.60,48.83,INR
Pune,UberAuto,DRIVER_CANCELED,2019-07-16 08:36:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.5552907,73.7955017,"Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.5550613,73.7973522,"Baner Road, Baner - Pashan Link Rd, Pallod Farms, Baner, Pune, Maharashtra 411045, India",0.00,12,INR
Pune,UberGo,COMPLETED,2019-07-15 10:37:41 +0000 UTC,2019-07-15 10:51:02 +0000 UTC,18.5413446,73.727595,"Symbiosis International University, Maharashtra 412115, India",2019-07-15 11:14:28 +0000 UTC,18.5570471,73.7941053,"2nd Floor,Pride Purple Corner,Near Bsnl Telephone Exchange, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",6.54,130.17,INR
Pune,UberGo,CANCELED,2019-07-15 10:32:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-15 10:27:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2019-07-12 08:57:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2019-07-11 11:51:31 +0000 UTC,2019-07-11 12:00:30 +0000 UTC,18.5575433,73.7951442,"Pratham Bliss, HQ4W+X4M, near BSNL Exchange, Riviresa Society, Baner, Pune, Maharashtra 411045, India",2019-07-11 12:40:00 +0000 UTC,18.6496329,73.7814493,"Akurdi Market, Vivek Nagar, Akurdi, Pimpri-Chinchwad, Maharashtra 411035, India",6.15,199.3,INR
Pune,UberAuto,COMPLETED,2019-07-07 15:35:45 +0000 UTC,2019-07-07 15:41:50 +0000 UTC,18.5528216,73.8031763,"273, 5, Baner Rd, Shambhu Vihar Society, Sanewadi, Baner, Pune, Maharashtra 411045, India",2019-07-07 15:47:46 +0000 UTC,18.5576073,73.7951695,"102, Pratham Bliss, near BSNL Exchange, Riviresa Society, Baner, Pune, Maharashtra 411045, India",0.95,26.8,INR
Pune,UberGo,COMPLETED,2019-07-07 05:18:52 +0000 UTC,2019-07-07 05:31:19 +0000 UTC,18.5284335,73.875048,"Ambegaon BK, Pune, Maharashtra 411001, India",2019-07-07 06:05:08 +0000 UTC,18.557749,73.7952146,"102, Pratham Bliss, near BSNL Exchange, Riviresa Society, Baner, Pune, Maharashtra 411045, India",6.85,348.91,INR
Pune,,UNFULFILLED,2019-07-07 05:13:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2019-07-06 08:35:57 +0000 UTC,2019-07-06 08:45:01 +0000 UTC,18.5572449,73.79402,"Riviresa Society Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",2019-07-06 08:51:11 +0000 UTC,18.5646755,73.7824444,"Baner - Balewadi Rd, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",1.00,28.79,INR
Pune,UberAuto,COMPLETED,2019-07-05 11:28:20 +0000 UTC,2019-07-05 11:35:56 +0000 UTC,18.5734629,73.7808451,"6/5/3, Old Baner-Balewadi Rd, Laxmi Nagar, Baner, Pune, Maharashtra 411045, India",2019-07-05 11:46:54 +0000 UTC,18.5576317,73.7950797,"Baner Telephone Exchange Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",1.88,40.56,INR
Pune,UberAuto,COMPLETED,2019-07-05 11:15:40 +0000 UTC,2019-07-05 11:21:13 +0000 UTC,18.5667365,73.7697099,"Laxman Nagar, Baner, Pune, Maharashtra 411045, India",2019-07-05 11:26:21 +0000 UTC,18.5734799,73.7808514,"6/5/3, Old Baner-Balewadi Rd, Laxmi Nagar, Baner, Pune, Maharashtra 411045, India",1.28,39.25,INR
Pune,,UNFULFILLED,2019-07-02 15:47:11 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-06-25 14:11:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2019-06-18 07:48:54 +0000 UTC,2019-06-18 07:53:26 +0000 UTC,18.5573184,73.793854,"9, Baner - Mahalunge Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045, India",2019-06-18 08:02:06 +0000 UTC,18.566242,73.7705703,"Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India",1.73,49.07,INR
Pune,UberAuto,CANCELED,2019-06-15 13:00:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2019-06-15 08:49:57 +0000 UTC,2019-06-15 08:54:00 +0000 UTC,18.5219374,73.7653588,"Unnamed Road, Uttam Nagar, Bhunde Vasti, Bavdhan, Pune, Maharashtra 411021, India",2019-06-15 09:11:57 +0000 UTC,18.5567079,73.7948539,"Sapphire Chambers, Riviresa Society, Baner, Pune, Maharashtra 411045, India",5.35,116.82,INR
Pune,UberGo,COMPLETED,2019-06-15 08:06:51 +0000 UTC,2019-06-15 08:15:42 +0000 UTC,18.5414895,73.7276228,"Symbiosis International University, Maharashtra 412115, India",2019-06-15 08:39:06 +0000 UTC,18.5219074,73.7652595,"Unnamed Road, Uttam Nagar, Bhunde Vasti, Bavdhan, Pune, Maharashtra 411021, India",7.07,177.45,INR
Pune,UberAuto,COMPLETED,2019-06-15 03:57:53 +0000 UTC,2019-06-15 04:04:43 +0000 UTC,18.5697201,73.7811972,"Shop no 01, SR Chambers, 118/4, Baner - Balewadi Rd, opposite to malgudi station, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",2019-06-15 04:11:03 +0000 UTC,18.5567682,73.7948491,"2/1, Riviresa Society, Baner, Pune, Maharashtra 411045, India",1.54,30.99,INR
Pune,UberGo,COMPLETED,2019-06-03 11:27:39 +0000 UTC,2019-06-03 11:43:00 +0000 UTC,18.544266,73.7265136,"Symbiosis Lavale Rd, Maharashtra 412115, India",2019-06-03 12:04:49 +0000 UTC,18.5579955,73.7931064,"Kapil Classic, Baner Rd, Riviresa Society, Baner, Pune, Maharashtra 411045, India",6.23,127.16,INR
Pune,UberAuto,CANCELED,2019-02-08 13:54:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2019-02-08 13:52:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
